,op_max_wait_time,op_max_detour_factor,avg_fs,rq_type,op_reservation_module,op_module,sim_env,scenario_name,rq_file,demand_folder,demand_type,demand_scalar,op_fleet_composition,op_vr_control_func_dict,sample,config_str,op_depot_file,op_dyn_fs_method,op_act_fs_file
898,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.75/sample_23/IR_D+WT_TX_2/,line91_week/0.75/sample_23.csv,line91_week,on-demand,0.75,taxi:2,func_key:IRS_study_standard,sample_23,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
899,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.75/sample_24/IR_D+WT_TX_2/,line91_week/0.75/sample_24.csv,line91_week,on-demand,0.75,taxi:2,func_key:IRS_study_standard,sample_24,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
900,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_0/IR_D+WT_TX_2/,line91_week/1.0/sample_0.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_0,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
901,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_1/IR_D+WT_TX_2/,line91_week/1.0/sample_1.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_1,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
902,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_2/IR_D+WT_TX_2/,line91_week/1.0/sample_2.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_2,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
903,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_3/IR_D+WT_TX_2/,line91_week/1.0/sample_3.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_3,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
904,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_4/IR_D+WT_TX_2/,line91_week/1.0/sample_4.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_4,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
905,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_5/IR_D+WT_TX_2/,line91_week/1.0/sample_5.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_5,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
906,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_6/IR_D+WT_TX_2/,line91_week/1.0/sample_6.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_6,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
907,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_7/IR_D+WT_TX_2/,line91_week/1.0/sample_7.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_7,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
908,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_8/IR_D+WT_TX_2/,line91_week/1.0/sample_8.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_8,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
909,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_9/IR_D+WT_TX_2/,line91_week/1.0/sample_9.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_9,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
910,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_10/IR_D+WT_TX_2/,line91_week/1.0/sample_10.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_10,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
911,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_11/IR_D+WT_TX_2/,line91_week/1.0/sample_11.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_11,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
912,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_12/IR_D+WT_TX_2/,line91_week/1.0/sample_12.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_12,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
913,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_13/IR_D+WT_TX_2/,line91_week/1.0/sample_13.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_13,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
914,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_14/IR_D+WT_TX_2/,line91_week/1.0/sample_14.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_14,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
915,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_15/IR_D+WT_TX_2/,line91_week/1.0/sample_15.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_15,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
916,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_16/IR_D+WT_TX_2/,line91_week/1.0/sample_16.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_16,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
917,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_17/IR_D+WT_TX_2/,line91_week/1.0/sample_17.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_17,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
918,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_18/IR_D+WT_TX_2/,line91_week/1.0/sample_18.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_18,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
919,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_19/IR_D+WT_TX_2/,line91_week/1.0/sample_19.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_19,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
920,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_20/IR_D+WT_TX_2/,line91_week/1.0/sample_20.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_20,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
921,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_21/IR_D+WT_TX_2/,line91_week/1.0/sample_21.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_21,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
922,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_22/IR_D+WT_TX_2/,line91_week/1.0/sample_22.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_22,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
923,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_23/IR_D+WT_TX_2/,line91_week/1.0/sample_23.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_23,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
924,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.0/sample_24/IR_D+WT_TX_2/,line91_week/1.0/sample_24.csv,line91_week,on-demand,1.0,taxi:2,func_key:IRS_study_standard,sample_24,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
925,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_0/IR_D+WT_TX_2/,line91_week/1.25/sample_0.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_0,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
926,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_1/IR_D+WT_TX_2/,line91_week/1.25/sample_1.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_1,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
927,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_2/IR_D+WT_TX_2/,line91_week/1.25/sample_2.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_2,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
928,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_3/IR_D+WT_TX_2/,line91_week/1.25/sample_3.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_3,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
929,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_4/IR_D+WT_TX_2/,line91_week/1.25/sample_4.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_4,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
930,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_5/IR_D+WT_TX_2/,line91_week/1.25/sample_5.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_5,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
931,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_6/IR_D+WT_TX_2/,line91_week/1.25/sample_6.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_6,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
932,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_7/IR_D+WT_TX_2/,line91_week/1.25/sample_7.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_7,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
933,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_8/IR_D+WT_TX_2/,line91_week/1.25/sample_8.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_8,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
934,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_9/IR_D+WT_TX_2/,line91_week/1.25/sample_9.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_9,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
935,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_10/IR_D+WT_TX_2/,line91_week/1.25/sample_10.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_10,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
936,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_11/IR_D+WT_TX_2/,line91_week/1.25/sample_11.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_11,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
937,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_12/IR_D+WT_TX_2/,line91_week/1.25/sample_12.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_12,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
938,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_13/IR_D+WT_TX_2/,line91_week/1.25/sample_13.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_13,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
939,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_14/IR_D+WT_TX_2/,line91_week/1.25/sample_14.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_14,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
940,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_15/IR_D+WT_TX_2/,line91_week/1.25/sample_15.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_15,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
941,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_16/IR_D+WT_TX_2/,line91_week/1.25/sample_16.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_16,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
942,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_17/IR_D+WT_TX_2/,line91_week/1.25/sample_17.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_17,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
943,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_18/IR_D+WT_TX_2/,line91_week/1.25/sample_18.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_18,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
944,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_19/IR_D+WT_TX_2/,line91_week/1.25/sample_19.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_19,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
945,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_20/IR_D+WT_TX_2/,line91_week/1.25/sample_20.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_20,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
946,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_21/IR_D+WT_TX_2/,line91_week/1.25/sample_21.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_21,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
947,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_22/IR_D+WT_TX_2/,line91_week/1.25/sample_22.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_22,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
948,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_23/IR_D+WT_TX_2/,line91_week/1.25/sample_23.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_23,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
949,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.25/sample_24/IR_D+WT_TX_2/,line91_week/1.25/sample_24.csv,line91_week,on-demand,1.25,taxi:2,func_key:IRS_study_standard,sample_24,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
950,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_0/IR_D+WT_TX_2/,line91_week/1.5/sample_0.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_0,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
951,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_1/IR_D+WT_TX_2/,line91_week/1.5/sample_1.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_1,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
952,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_2/IR_D+WT_TX_2/,line91_week/1.5/sample_2.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_2,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
953,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_3/IR_D+WT_TX_2/,line91_week/1.5/sample_3.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_3,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
954,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_4/IR_D+WT_TX_2/,line91_week/1.5/sample_4.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_4,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
955,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_5/IR_D+WT_TX_2/,line91_week/1.5/sample_5.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_5,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
956,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_6/IR_D+WT_TX_2/,line91_week/1.5/sample_6.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_6,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
957,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_7/IR_D+WT_TX_2/,line91_week/1.5/sample_7.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_7,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
958,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_8/IR_D+WT_TX_2/,line91_week/1.5/sample_8.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_8,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
959,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_9/IR_D+WT_TX_2/,line91_week/1.5/sample_9.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_9,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
960,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_10/IR_D+WT_TX_2/,line91_week/1.5/sample_10.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_10,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
961,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_11/IR_D+WT_TX_2/,line91_week/1.5/sample_11.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_11,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
962,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_12/IR_D+WT_TX_2/,line91_week/1.5/sample_12.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_12,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
963,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_13/IR_D+WT_TX_2/,line91_week/1.5/sample_13.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_13,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
964,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_14/IR_D+WT_TX_2/,line91_week/1.5/sample_14.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_14,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
965,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_15/IR_D+WT_TX_2/,line91_week/1.5/sample_15.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_15,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
966,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_16/IR_D+WT_TX_2/,line91_week/1.5/sample_16.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_16,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
967,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_17/IR_D+WT_TX_2/,line91_week/1.5/sample_17.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_17,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
968,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_18/IR_D+WT_TX_2/,line91_week/1.5/sample_18.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_18,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
969,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_19/IR_D+WT_TX_2/,line91_week/1.5/sample_19.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_19,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
970,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_20/IR_D+WT_TX_2/,line91_week/1.5/sample_20.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_20,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
971,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_21/IR_D+WT_TX_2/,line91_week/1.5/sample_21.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_21,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
972,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_22/IR_D+WT_TX_2/,line91_week/1.5/sample_22.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_22,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
973,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_23/IR_D+WT_TX_2/,line91_week/1.5/sample_23.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_23,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
974,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.5/sample_24/IR_D+WT_TX_2/,line91_week/1.5/sample_24.csv,line91_week,on-demand,1.5,taxi:2,func_key:IRS_study_standard,sample_24,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
975,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.75/sample_0/IR_D+WT_TX_2/,line91_week/1.75/sample_0.csv,line91_week,on-demand,1.75,taxi:2,func_key:IRS_study_standard,sample_0,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
976,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.75/sample_1/IR_D+WT_TX_2/,line91_week/1.75/sample_1.csv,line91_week,on-demand,1.75,taxi:2,func_key:IRS_study_standard,sample_1,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
977,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.75/sample_2/IR_D+WT_TX_2/,line91_week/1.75/sample_2.csv,line91_week,on-demand,1.75,taxi:2,func_key:IRS_study_standard,sample_2,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
978,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.75/sample_3/IR_D+WT_TX_2/,line91_week/1.75/sample_3.csv,line91_week,on-demand,1.75,taxi:2,func_key:IRS_study_standard,sample_3,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
979,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/1.75/sample_4/IR_D+WT_TX_2/,line91_week/1.75/sample_4.csv,line91_week,on-demand,1.75,taxi:2,func_key:IRS_study_standard,sample_4,IR_D+WT_TX_2,depots.csv,TimeBasedFS,line91.csv
